Cognitive_Connectivity,Memory_Function,Sleep_Quality,Developmental_Stage,Anxiety_Level,Social_Isolation,Substance_Risk,Diet_Quality,Academic_Pressure,Family_History,Bullying_Exposure,Safety_Perception,Social_Monitoring,Physical_Activity,Risk_Label
0.37050000000000005,0.541,0.7,0.17647058823529413,0.2,0.9,0.2,0.8,0.4,0.0,0.1,0.8,0.0,0.08333333333333337,0
0.6819999999999999,0.564,0.9,0.5294117647058824,0.26666666666666666,0.6,0.2,0.5,0.6,0.0,0.1,0.8,0.0,0.9166666666666666,0
0.6455,0.6910000000000001,0.2,0.11764705882352941,0.5333333333333333,0.7,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.507,0.8140000000000001,0.2,0.6470588235294118,0.2,0.9,0.2,0.5,0.4,1.0,0.9,0.8,0.0,0.16666666666666663,0
0.6895,0.579,0.4,0.7058823529411765,0.26666666666666666,0.6,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.8333333333333334,0
0.46699999999999997,0.734,0.9,0.5294117647058824,0.4666666666666667,0.9,0.4,0.2,1.0,1.0,0.9,0.6,0.0,0.0,1
0.8625,0.725,0.4,0.0,0.5333333333333333,0.5,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.897,0.794,0.2,0.17647058823529413,0.6,0.5,0.8,0.5,1.0,1.0,0.1,0.19999999999999996,0.0,0.8333333333333334,1
0.6835,0.967,0.7,0.47058823529411764,0.6,0.8,0.8,0.8,1.0,0.0,0.9,0.19999999999999996,0.0,0.5833333333333333,1
0.387,0.5740000000000001,0.9,0.29411764705882354,0.13333333333333333,0.9,0.2,0.8,0.2,0.0,0.1,0.8,0.0,0.75,0
0.7444999999999999,0.689,0.7,0.9411764705882353,0.4666666666666667,0.6,0.8,0.5,0.6,1.0,0.1,0.19999999999999996,0.0,0.5,0
0.702,0.8039999999999999,0.2,0.8823529411764706,0.3333333333333333,0.7,0.6,0.8,0.4,1.0,0.1,0.4,0.0,0.16666666666666663,0
0.79,0.78,0.4,0.8823529411764706,0.13333333333333333,0.6,0.2,0.8,0.2,1.0,0.1,0.8,0.0,1.0,0
0.497,0.794,0.2,0.5294117647058824,0.6666666666666666,0.9,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.5833333333333333,1
0.587,0.5740000000000001,0.4,0.4117647058823529,0.4,0.7,1.0,0.2,0.2,1.0,0.1,0.0,0.0,0.41666666666666663,0
0.783,0.5660000000000001,0.2,0.7058823529411765,0.3333333333333333,0.5,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.41666666666666663,0
0.8860000000000001,0.9720000000000001,0.7,0.11764705882352941,0.4666666666666667,0.6,0.6,0.5,0.8,1.0,0.9,0.4,0.0,0.33333333333333337,1
0.787,0.5740000000000001,0.2,0.8823529411764706,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.9166666666666666,0
0.6819999999999999,0.564,0.4,0.6470588235294118,0.6666666666666666,0.6,1.0,0.8,1.0,1.0,0.9,0.0,0.0,0.5833333333333333,1
0.937,0.874,0.2,0.47058823529411764,0.26666666666666666,0.5,0.2,0.5,0.6,0.0,0.1,0.8,0.0,1.0,0
0.608,0.616,0.4,0.29411764705882354,0.2,0.7,0.4,0.8,0.2,1.0,0.1,0.6,0.0,0.75,0
0.7945,0.589,0.4,0.35294117647058826,0.4666666666666667,0.5,1.0,0.2,0.4,1.0,0.9,0.0,0.0,0.5,0
0.8705,0.9410000000000001,0.4,0.17647058823529413,0.5333333333333333,0.6,0.6,0.5,1.0,0.0,0.9,0.4,0.0,0.08333333333333337,0
0.6799999999999999,0.96,0.9,0.5294117647058824,0.3333333333333333,0.8,0.6,0.8,0.4,1.0,0.9,0.4,0.0,1.0,1
0.575,0.75,0.2,0.7647058823529411,0.2,0.8,0.4,0.2,0.2,0.0,0.1,0.6,0.0,0.75,0
0.702,0.8039999999999999,0.2,0.17647058823529413,0.6666666666666666,0.7,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.622,0.844,0.2,0.29411764705882354,0.4666666666666667,0.8,1.0,0.5,0.4,1.0,0.9,0.0,0.0,0.33333333333333337,1
0.884,0.768,0.9,0.6470588235294118,0.13333333333333333,0.5,0.2,0.5,0.2,0.0,0.1,0.8,0.0,0.5,0
0.5585,0.917,0.9,0.5882352941176471,0.4666666666666667,0.9,1.0,0.2,0.4,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.7125,0.625,0.7,0.5294117647058824,0.5333333333333333,0.6,1.0,0.8,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.8655,0.931,0.2,0.5882352941176471,0.13333333333333333,0.6,0.2,0.5,0.2,0.0,0.1,0.8,0.0,0.41666666666666663,0
0.40800000000000003,0.616,0.4,0.8823529411764706,0.3333333333333333,0.9,0.4,0.2,0.6,1.0,0.9,0.6,0.0,0.0,0
0.771,0.542,0.9,0.8823529411764706,0.4,0.5,0.2,0.5,1.0,1.0,0.1,0.8,0.0,0.33333333333333337,1
0.392,0.584,0.9,0.7647058823529411,0.5333333333333333,0.9,0.6,0.8,1.0,0.0,0.9,0.4,0.0,0.25,1
0.502,0.8039999999999999,0.9,0.5882352941176471,0.6,0.9,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.7575000000000001,0.7150000000000001,0.7,0.29411764705882354,0.5333333333333333,0.6,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.25,1
0.8525,0.905,0.4,0.4117647058823529,0.26666666666666666,0.6,0.2,0.2,0.6,0.0,0.9,0.8,0.0,1.0,1
0.839,0.678,0.9,0.29411764705882354,0.26666666666666666,0.5,0.4,0.8,0.4,0.0,0.1,0.6,0.0,0.8333333333333334,0
0.7135,0.627,0.2,0.058823529411764705,0.26666666666666666,0.6,0.2,0.5,0.6,0.0,0.1,0.8,0.0,0.6666666666666667,0
0.5549999999999999,0.71,0.4,0.47058823529411764,0.26666666666666666,0.8,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.5833333333333333,0
0.5905,0.581,0.2,0.9411764705882353,0.2,0.7,0.4,0.8,0.2,0.0,0.9,0.6,0.0,0.16666666666666663,0
0.8365,0.873,0.2,0.11764705882352941,0.4666666666666667,0.6,0.6,0.5,0.8,0.0,0.9,0.4,0.0,0.6666666666666667,1
0.7935,0.587,0.2,0.4117647058823529,0.4666666666666667,0.5,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.33333333333333337,1
0.6345000000000001,0.869,0.7,0.6470588235294118,0.5333333333333333,0.8,0.6,0.8,1.0,1.0,0.9,0.4,0.0,0.25,1
0.5940000000000001,0.9880000000000001,0.2,0.6470588235294118,0.6,0.9,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.5,1
0.662,0.924,0.2,0.5294117647058824,0.6,0.8,1.0,0.2,0.8,1.0,0.9,0.0,0.0,1.0,1
0.4,0.6,0.9,0.11764705882352941,0.4666666666666667,0.9,1.0,0.8,0.4,0.0,0.1,0.0,0.0,0.5,1
0.48300000000000004,0.5660000000000001,0.9,0.7647058823529411,0.4,0.8,0.2,0.5,1.0,1.0,0.1,0.8,0.0,0.75,1
0.354,0.508,0.4,0.8823529411764706,0.4666666666666667,0.9,1.0,0.2,0.4,1.0,0.1,0.0,0.0,0.9166666666666666,0
0.5705,0.9410000000000001,0.7,0.7647058823529411,0.26666666666666666,0.9,0.6,0.2,0.2,0.0,0.1,0.4,0.0,0.9166666666666666,0
0.7050000000000001,0.61,0.9,0.17647058823529413,0.6,0.6,1.0,0.5,0.8,1.0,0.1,0.0,0.0,0.33333333333333337,1
0.47400000000000003,0.548,0.9,0.11764705882352941,0.4,0.8,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.41666666666666663,0
0.9595,0.9189999999999999,0.7,0.7058823529411765,0.3333333333333333,0.5,0.6,0.2,0.4,1.0,0.1,0.4,0.0,1.0,0
0.6379999999999999,0.6759999999999999,0.7,0.4117647058823529,0.3333333333333333,0.7,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.6666666666666667,0
0.5509999999999999,0.9019999999999999,0.2,0.8235294117647058,0.4,0.9,0.4,0.5,0.8,0.0,0.1,0.6,0.0,0.75,1
0.4955,0.591,0.2,0.29411764705882354,0.6,0.8,0.8,0.8,1.0,0.0,0.9,0.19999999999999996,0.0,0.8333333333333334,1
0.8260000000000001,0.852,0.9,0.7058823529411765,0.5333333333333333,0.6,1.0,0.8,0.6,0.0,0.1,0.0,0.0,0.08333333333333337,0
0.9425,0.885,0.4,0.7647058823529411,0.2,0.5,0.4,0.5,0.2,0.0,0.9,0.6,0.0,0.0,0
0.748,0.8960000000000001,0.4,0.29411764705882354,0.6666666666666666,0.7,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.526,0.852,0.7,0.17647058823529413,0.3333333333333333,0.9,0.8,0.2,0.2,0.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.48750000000000004,0.775,0.2,0.4117647058823529,0.5333333333333333,0.9,0.8,0.5,0.8,1.0,0.1,0.19999999999999996,0.0,1.0,0
0.49550000000000005,0.791,0.4,0.29411764705882354,0.4666666666666667,0.9,0.4,0.8,1.0,0.0,0.9,0.6,0.0,0.8333333333333334,1
0.6555,0.511,0.7,0.058823529411764705,0.6666666666666666,0.6,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.802,0.8039999999999999,0.2,0.0,0.6,0.6,0.8,0.2,1.0,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.5674999999999999,0.5349999999999999,0.2,0.6470588235294118,0.6666666666666666,0.7,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.0,1
0.7929999999999999,0.986,0.7,0.9411764705882353,0.4666666666666667,0.7,0.8,0.2,0.6,1.0,0.1,0.19999999999999996,0.0,0.16666666666666663,1
0.5349999999999999,0.8699999999999999,0.9,0.11764705882352941,0.6,0.9,1.0,0.8,0.8,0.0,0.9,0.0,0.0,0.25,1
0.5955,0.791,0.9,0.17647058823529413,0.3333333333333333,0.8,0.6,0.5,0.4,1.0,0.1,0.4,0.0,0.0,0
0.7965,0.993,0.9,0.058823529411764705,0.6,0.7,0.8,0.2,1.0,0.0,0.1,0.19999999999999996,0.0,0.5,1
0.6985000000000001,0.9970000000000001,0.2,0.7058823529411765,0.26666666666666666,0.8,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.25,0
0.89,0.78,0.7,0.17647058823529413,0.2,0.5,0.2,0.2,0.4,1.0,0.1,0.8,0.0,0.08333333333333337,1
0.512,0.8240000000000001,0.2,0.23529411764705882,0.5333333333333333,0.9,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.662,0.924,0.2,0.4117647058823529,0.3333333333333333,0.8,0.4,0.8,0.6,1.0,0.9,0.6,0.0,0.25,1
0.4545,0.709,0.2,0.4117647058823529,0.6666666666666666,0.9,1.0,0.2,1.0,1.0,0.9,0.0,0.0,1.0,1
0.594,0.588,0.2,0.35294117647058826,0.4,0.7,1.0,0.2,0.2,0.0,0.9,0.0,0.0,0.0,1
0.6625,0.725,0.4,0.8823529411764706,0.4,0.7,1.0,0.8,0.2,0.0,0.1,0.0,0.0,1.0,0
0.6605000000000001,0.921,0.4,0.47058823529411764,0.5333333333333333,0.8,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.6595,0.9189999999999999,0.4,0.8235294117647058,0.5333333333333333,0.8,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.9166666666666666,1
0.8474999999999999,0.8949999999999999,0.2,0.8235294117647058,0.4,0.6,1.0,0.5,0.2,0.0,0.9,0.0,0.0,0.5833333333333333,0
0.575,0.75,0.2,0.17647058823529413,0.4666666666666667,0.8,0.6,0.2,0.8,0.0,0.9,0.4,0.0,0.5,1
0.6965,0.993,0.7,0.6470588235294118,0.2,0.8,0.2,0.2,0.4,0.0,0.9,0.8,0.0,0.25,0
0.992,0.984,0.2,0.9411764705882353,0.4,0.5,0.8,0.8,0.4,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,0
0.7925,0.585,0.2,0.11764705882352941,0.4,0.5,0.6,0.5,0.6,0.0,0.9,0.4,0.0,0.25,1
0.6910000000000001,0.5820000000000001,0.2,0.11764705882352941,0.6,0.6,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.25,1
0.8885,0.7769999999999999,0.9,0.11764705882352941,0.4,0.5,0.8,0.8,0.4,1.0,0.1,0.19999999999999996,0.0,0.0,0
0.6545,0.709,0.7,0.9411764705882353,0.13333333333333333,0.7,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.829,0.858,0.2,0.5882352941176471,0.26666666666666666,0.6,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.16666666666666663,0
0.678,0.9560000000000001,0.9,0.9411764705882353,0.3333333333333333,0.8,0.4,0.5,0.6,1.0,0.1,0.6,0.0,0.8333333333333334,0
0.8965000000000001,0.993,0.2,0.9411764705882353,0.2,0.6,0.2,0.5,0.4,0.0,0.9,0.8,0.0,0.08333333333333337,0
0.40249999999999997,0.605,0.2,0.17647058823529413,0.4666666666666667,0.9,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.41666666666666663,1
0.5475,0.8949999999999999,0.2,0.29411764705882354,0.4666666666666667,0.9,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.0,1
0.6014999999999999,0.603,0.2,0.6470588235294118,0.4666666666666667,0.7,1.0,0.8,0.4,1.0,0.1,0.0,0.0,0.33333333333333337,0
0.7749999999999999,0.95,0.4,0.11764705882352941,0.5333333333333333,0.7,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.391,0.5820000000000001,0.9,0.7647058823529411,0.4,0.9,0.2,0.8,1.0,1.0,0.9,0.8,0.0,0.33333333333333337,1
0.8605,0.721,0.9,0.29411764705882354,0.4666666666666667,0.5,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.6666666666666667,0
0.6995,0.799,0.9,0.0,0.2,0.7,0.4,0.8,0.2,0.0,0.1,0.6,0.0,0.33333333333333337,0
0.9715,0.943,0.2,0.4117647058823529,0.13333333333333333,0.5,0.2,0.8,0.2,0.0,0.1,0.8,0.0,1.0,0
0.4495,0.6990000000000001,0.4,0.0,0.4666666666666667,0.9,0.4,0.2,1.0,1.0,0.1,0.6,0.0,0.6666666666666667,0
0.573,0.746,0.4,0.4117647058823529,0.5333333333333333,0.8,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.75,1
0.573,0.546,0.2,0.11764705882352941,0.3333333333333333,0.7,0.4,0.2,0.6,1.0,0.1,0.6,0.0,1.0,0
0.956,0.9119999999999999,0.9,0.4117647058823529,0.5333333333333333,0.5,1.0,0.8,0.6,1.0,0.1,0.0,0.0,0.75,0
0.7985,0.9970000000000001,0.2,0.23529411764705882,0.13333333333333333,0.7,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.33333333333333337,0
0.6910000000000001,0.782,0.2,0.4117647058823529,0.26666666666666666,0.7,0.2,0.8,0.6,0.0,0.1,0.8,0.0,1.0,0
0.8575,0.7150000000000001,0.4,0.17647058823529413,0.26666666666666666,0.5,0.4,0.8,0.4,0.0,0.9,0.6,0.0,0.75,1
0.8955,0.991,0.9,0.7647058823529411,0.4,0.6,0.6,0.8,0.6,1.0,0.1,0.4,0.0,0.75,0
0.8594999999999999,0.9189999999999999,0.2,0.9411764705882353,0.26666666666666666,0.6,0.6,0.2,0.2,1.0,0.9,0.4,0.0,0.25,0
0.8200000000000001,0.8400000000000001,0.7,0.0,0.4666666666666667,0.6,0.6,0.2,0.8,0.0,0.9,0.4,0.0,0.5,1
0.8915,0.783,0.7,0.6470588235294118,0.4666666666666667,0.5,0.8,0.2,0.6,0.0,0.9,0.19999999999999996,0.0,0.5,0
0.8605,0.921,0.7,0.17647058823529413,0.5333333333333333,0.6,0.8,0.2,0.8,0.0,0.9,0.19999999999999996,0.0,0.0,1
0.925,0.85,0.7,0.058823529411764705,0.4666666666666667,0.5,0.6,0.8,0.8,1.0,0.9,0.4,0.0,0.41666666666666663,1
0.8975,0.9949999999999999,0.7,0.11764705882352941,0.4666666666666667,0.6,0.6,0.5,0.8,0.0,0.1,0.4,0.0,0.25,0
0.46199999999999997,0.724,0.2,0.9411764705882353,0.13333333333333333,0.9,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.0,0
0.5965,0.993,0.2,0.7058823529411765,0.6666666666666666,0.9,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.33333333333333337,1
0.545,0.89,0.2,0.4117647058823529,0.4666666666666667,0.9,0.4,0.2,1.0,1.0,0.9,0.6,0.0,0.25,1
0.544,0.688,0.2,0.9411764705882353,0.26666666666666666,0.8,0.4,0.2,0.4,0.0,0.1,0.6,0.0,0.25,0
0.8085,0.617,0.7,0.058823529411764705,0.6666666666666666,0.5,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.8260000000000001,0.852,0.7,0.0,0.6,0.6,0.8,0.8,1.0,1.0,0.1,0.19999999999999996,0.0,0.41666666666666663,1
0.8495,0.6990000000000001,0.2,0.7647058823529411,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.685,0.77,0.9,0.7647058823529411,0.4,0.7,0.4,0.2,0.8,0.0,0.9,0.6,0.0,0.75,1
0.992,0.984,0.7,0.17647058823529413,0.4,0.5,1.0,0.8,0.2,0.0,0.1,0.0,0.0,0.5,0
0.5465,0.893,0.7,0.17647058823529413,0.6666666666666666,0.9,1.0,0.2,1.0,1.0,0.1,0.0,0.0,0.08333333333333337,1
0.7145,0.629,0.9,0.0,0.6666666666666666,0.6,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.41666666666666663,0
0.7424999999999999,0.885,0.2,0.35294117647058826,0.4666666666666667,0.7,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.41666666666666663,1
0.379,0.558,0.2,0.47058823529411764,0.5333333333333333,0.9,0.6,0.2,1.0,0.0,0.9,0.4,0.0,0.08333333333333337,1
0.6375,0.875,0.2,0.5294117647058824,0.4666666666666667,0.8,0.6,0.5,0.8,0.0,0.9,0.4,0.0,0.5833333333333333,1
0.5095,0.819,0.4,0.0,0.3333333333333333,0.9,0.2,0.8,0.8,0.0,0.9,0.8,0.0,0.0,1
0.558,0.516,0.4,0.29411764705882354,0.4,0.7,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.5,1
0.9455,0.891,0.2,0.11764705882352941,0.4,0.5,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.8333333333333334,1
0.7525,0.905,0.2,0.4117647058823529,0.4,0.7,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.5985,0.597,0.2,0.7647058823529411,0.2,0.7,0.2,0.5,0.4,0.0,0.1,0.8,0.0,0.5,0
0.9045,0.8089999999999999,0.9,0.4117647058823529,0.4,0.5,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.08333333333333337,1
0.784,0.568,0.9,0.5882352941176471,0.26666666666666666,0.5,0.2,0.8,0.6,1.0,0.1,0.8,0.0,0.41666666666666663,0
0.6685,0.737,0.7,0.5882352941176471,0.13333333333333333,0.7,0.2,0.2,0.2,1.0,0.1,0.8,0.0,1.0,0
0.9475,0.8949999999999999,0.2,0.5294117647058824,0.4666666666666667,0.5,1.0,0.5,0.4,0.0,0.9,0.0,0.0,0.0,1
0.7455,0.891,0.4,0.0,0.5333333333333333,0.7,0.6,0.5,1.0,0.0,0.9,0.4,0.0,0.9166666666666666,1
0.521,0.842,0.4,0.11764705882352941,0.3333333333333333,0.9,0.2,0.5,0.8,1.0,0.9,0.8,0.0,0.33333333333333337,1
0.6930000000000001,0.986,0.7,0.5882352941176471,0.6,0.8,1.0,0.2,0.8,1.0,0.1,0.0,0.0,0.5833333333333333,1
0.583,0.5660000000000001,0.4,0.11764705882352941,0.5333333333333333,0.7,0.8,0.2,0.8,0.0,0.1,0.19999999999999996,0.0,0.41666666666666663,1
0.874,0.748,0.2,0.058823529411764705,0.4,0.5,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.25,1
0.744,0.688,0.9,0.0,0.2,0.6,0.4,0.2,0.2,0.0,0.1,0.6,0.0,0.75,0
0.4185,0.637,0.2,0.35294117647058826,0.5333333333333333,0.9,1.0,0.8,0.6,1.0,0.9,0.0,0.0,0.0,1
0.8565,0.713,0.4,0.6470588235294118,0.3333333333333333,0.5,0.2,0.2,0.8,0.0,0.9,0.8,0.0,0.41666666666666663,0
0.6565,0.713,0.4,0.5882352941176471,0.4,0.7,0.6,0.8,0.6,1.0,0.9,0.4,0.0,0.33333333333333337,0
0.625,0.85,0.7,0.11764705882352941,0.4666666666666667,0.8,0.8,0.5,0.6,1.0,0.1,0.19999999999999996,0.0,1.0,0
0.6884999999999999,0.7769999999999999,0.7,0.11764705882352941,0.4,0.7,0.6,0.8,0.6,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.5675,0.735,0.7,0.8235294117647058,0.3333333333333333,0.8,0.2,0.5,0.8,0.0,0.1,0.8,0.0,0.9166666666666666,0
0.6895,0.9789999999999999,0.4,0.35294117647058826,0.3333333333333333,0.8,0.4,0.5,0.6,1.0,0.9,0.6,0.0,0.25,1
0.6835,0.567,0.9,0.7058823529411765,0.4666666666666667,0.6,0.4,0.2,1.0,0.0,0.9,0.6,0.0,0.33333333333333337,1
0.386,0.572,0.4,0.8823529411764706,0.4,0.9,0.2,0.5,1.0,1.0,0.1,0.8,0.0,0.25,0
0.494,0.588,0.2,0.6470588235294118,0.3333333333333333,0.8,0.8,0.5,0.2,0.0,0.9,0.19999999999999996,0.0,0.0,1
0.671,0.942,0.9,0.4117647058823529,0.4,0.8,1.0,0.2,0.2,0.0,0.9,0.0,0.0,0.75,1
0.6105,0.621,0.2,0.5882352941176471,0.3333333333333333,0.7,0.4,0.5,0.6,1.0,0.9,0.6,0.0,1.0,1
0.827,0.8539999999999999,0.7,0.058823529411764705,0.4,0.6,0.4,0.2,0.8,1.0,0.1,0.6,0.0,0.9166666666666666,0
0.476,0.752,0.2,0.5882352941176471,0.26666666666666666,0.9,0.6,0.5,0.2,0.0,0.1,0.4,0.0,0.16666666666666663,0
0.972,0.944,0.7,0.5882352941176471,0.4,0.5,0.6,0.2,0.6,0.0,0.9,0.4,0.0,0.08333333333333337,1
0.687,0.974,0.7,0.35294117647058826,0.5333333333333333,0.8,0.8,0.2,0.8,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.5545,0.709,0.7,0.7647058823529411,0.4,0.8,0.2,0.5,1.0,1.0,0.9,0.8,0.0,0.25,1
0.7755,0.5509999999999999,0.7,0.5882352941176471,0.26666666666666666,0.5,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.9166666666666666,0
0.5105,0.621,0.4,0.35294117647058826,0.6,0.8,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.6985000000000001,0.9970000000000001,0.9,0.5882352941176471,0.6,0.8,0.8,0.2,1.0,1.0,0.1,0.19999999999999996,0.0,0.08333333333333337,0
0.7645,0.9289999999999999,0.9,0.9411764705882353,0.3333333333333333,0.7,0.4,0.5,0.6,0.0,0.1,0.6,0.0,0.25,0
0.6045,0.8089999999999999,0.9,0.29411764705882354,0.6,0.8,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.4985,0.597,0.9,0.7647058823529411,0.2,0.8,0.2,0.8,0.4,0.0,0.1,0.8,0.0,0.8333333333333334,0
0.5705,0.9410000000000001,0.9,0.7058823529411765,0.4666666666666667,0.9,0.4,0.2,1.0,0.0,0.9,0.6,0.0,0.08333333333333337,1
0.5055,0.8109999999999999,0.9,0.9411764705882353,0.26666666666666666,0.9,0.2,0.5,0.6,0.0,0.1,0.8,0.0,1.0,0
0.592,0.984,0.7,0.17647058823529413,0.5333333333333333,0.9,0.6,0.8,1.0,1.0,0.9,0.4,0.0,0.25,1
0.5185,0.637,0.2,0.29411764705882354,0.26666666666666666,0.8,0.2,0.5,0.6,1.0,0.1,0.8,0.0,0.75,0
0.5015000000000001,0.603,0.7,0.35294117647058826,0.4,0.8,0.8,0.2,0.4,1.0,0.9,0.19999999999999996,0.0,0.75,0
0.5,0.8,0.2,0.11764705882352941,0.4666666666666667,0.9,0.8,0.8,0.6,0.0,0.9,0.19999999999999996,0.0,0.75,1
0.519,0.638,0.2,0.058823529411764705,0.13333333333333333,0.8,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.0,0
0.505,0.61,0.4,0.9411764705882353,0.3333333333333333,0.8,0.4,0.5,0.6,1.0,0.1,0.6,0.0,0.33333333333333337,0
0.5125,0.625,0.7,0.5294117647058824,0.5333333333333333,0.8,0.8,0.2,0.8,0.0,0.1,0.19999999999999996,0.0,0.0,1
0.5695,0.9390000000000001,0.4,0.9411764705882353,0.3333333333333333,0.9,0.6,0.5,0.4,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.6475,0.8949999999999999,0.7,0.4117647058823529,0.6666666666666666,0.8,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.75,1
0.649,0.898,0.4,0.23529411764705882,0.2,0.8,0.4,0.5,0.2,1.0,0.9,0.6,0.0,0.5833333333333333,0
0.6799999999999999,0.96,0.2,0.5882352941176471,0.5333333333333333,0.8,0.8,0.2,0.8,0.0,0.1,0.19999999999999996,0.0,0.8333333333333334,0
0.7625,0.725,0.2,0.4117647058823529,0.6666666666666666,0.6,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.41666666666666663,1
0.795,0.79,0.9,0.47058823529411764,0.4666666666666667,0.6,0.8,0.5,0.6,0.0,0.9,0.19999999999999996,0.0,0.5833333333333333,1
0.6925,0.585,0.9,0.7058823529411765,0.5333333333333333,0.6,1.0,0.5,0.6,0.0,0.1,0.0,0.0,0.16666666666666663,0
0.6685,0.9369999999999999,0.2,0.6470588235294118,0.5333333333333333,0.8,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.8333333333333334,1
0.5309999999999999,0.8619999999999999,0.2,0.17647058823529413,0.4666666666666667,0.9,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.0,1
0.677,0.954,0.2,0.6470588235294118,0.4666666666666667,0.8,1.0,0.8,0.4,0.0,0.9,0.0,0.0,0.5,1
0.5860000000000001,0.9720000000000001,0.4,0.11764705882352941,0.26666666666666666,0.9,0.4,0.5,0.4,1.0,0.1,0.6,0.0,0.6666666666666667,0
0.875,0.95,0.4,0.11764705882352941,0.5333333333333333,0.6,1.0,0.5,0.6,0.0,0.9,0.0,0.0,0.33333333333333337,1
0.687,0.5740000000000001,0.2,0.5294117647058824,0.2,0.6,0.2,0.5,0.4,0.0,0.1,0.8,0.0,0.9166666666666666,0
0.4125,0.625,0.9,0.8823529411764706,0.6666666666666666,0.9,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.358,0.516,0.2,0.4117647058823529,0.4666666666666667,0.9,0.6,0.5,0.8,0.0,0.9,0.4,0.0,0.25,1
0.6415,0.683,0.4,0.35294117647058826,0.4,0.7,1.0,0.2,0.2,1.0,0.1,0.0,0.0,0.41666666666666663,0
0.41400000000000003,0.628,0.9,0.7647058823529411,0.4666666666666667,0.9,0.4,0.2,1.0,0.0,0.1,0.6,0.0,0.5,1
0.585,0.97,0.7,0.058823529411764705,0.4666666666666667,0.9,0.4,0.5,1.0,1.0,0.9,0.6,0.0,0.16666666666666663,1
